Converted?,Avg Policy Size,Grid State,Years Positive,Operating Acreage,Rain Index Variance,Distance to Nearest Customer (Miles)
0,26263,ID,14,8396,0.42213745,4.1
0,143223,ID,9,25176,0.46770706,
0,292894,ID,11,67246,0.46473937,
1,53709,KS,13,4517.55,0.28458065,
1,15732,ND,10,2047,0.46683443,95.7
1,21000,OK,15,,,
1,7500,AZ,14,2878,0.28869838,0
1,66438,TX,15,13841.25,0.38149974,
1,7500,AZ,14,2878,0.28869838,0
0,15182,ID,12,2677,0.30708874,0
0,9719,WY,12,4754,0.32052079,
0,25829,OK,10,1336.21,0.28313834,
0,2375,WY,11,1201,0.38981435,
1,15482,NM,13,4376,0.42344379,17
0,408995,TX,12,58243,0.60174742,
1,,NV,15,,,
0,2099,UT,12,1111,0.39254264,
1,511040,TX,13,76148.36,0.47718471,
1,28083,NM,13,11257,1.00248192,4.1
1,27201,ID,12,3588,0.53001786,17.6
0,16300,CA,13,1667,0.83291135,
1,47292,OR,12,12473,0.44821419,0
1,46754,NE,10,9519,0.324262,13
1,6485,ID,13,1417,0.32699578,0.5
1,,UT,0,,,
1,30568,CO,14,15822,0.22978837,8.4
1,4591,CO,10,1616,0.35847297,27.3
1,,OK,15,,,
1,,NE,15,,,
1,,SD,0,,,
1,124624,TX,12,13546.09,0.33312281,
0,121284,MT,10,42639,0.43110962,
1,12806,SD,10,3616,0.3571457,2
0,261524,ID,10,70895,0.37310677,
1,99809,WY,13,41205.4,0.58664435,
1,83481,OK,12,8987.16,0.24241302,
1,,CO,15,,,
1,57924,CO,10,24360.36,0.23741067,
1,,,15,,,
1,17894,SD,15,2225.62,0.24335427,
1,586848,ND,14,144307,0.34193464,
0,113959,NM,13,50774,0.50631568,
1,2376,UT,13,1843.26,0.29497041,
1,,UT,0,,,
0,29539,OK,10,4344,0.21961136,
0,264538,TX,12,32525.18,0.47419245,
1,22352,NE,13,1430.99,0.21996829,
1,42265,AR,12,4099,0.20017932,
1,51158,ID,13,9550,0.40564279,8.4
1,19248,NE,14,6059,0.30263482,4.5
0,958909,OR,13,42090,0.21941787,
0,979260,KS,13,108272,0.51238716,
0,6368,CO,11,3149,0.18286648,
1,420,UT,7,320,0.4094801,7.3
0,101574,UT,15,40410,0.39893572,0
0,228427,KS,12,21964.16,0.23127115,
0,1709,UT,9,822,0.46760457,0
0,3828,CO,12,1511,0.32413059,
0,277880,TX,13,35625,0.43366894,17.3
1,18183,KS,10,1632,0.25988787,10.1
0,50366,NM,14,18731,0.70123659,
0,348564,OK,11,40013.67,0.33452613,
1,152540,SD,11,33365,0.26228983,9.1
1,,KS,15,,,
1,25753,OK,13,2524.78,0.43952961,
1,45966,KS,13,4722.54,0.32009036,
1,23032,ID,13,6025.94,0.4851015,
1,82446,OK,0,10516.07,0.7819282,
1,15591,NE,13,2688.04,0.24049571,
1,31499,KS,10,2275.19,0.3336424,
1,16134,KS,10,1665.24,0.220442,
1,7096,NM,8,1926,0.55184217,45.1
1,796187,NM,14,281195,0.36245861,
1,17928,KS,11,1761.44,0.35733745,
0,596271,TX,15,86708,0.47065854,
1,3792,NM,14,1130,0.73460812,2
0,15016,CO,12,4372,0.33884821,15.7
0,41811,OK,11,4385.77,0.41103977,
0,324345,TX,13,31592,0.43952961,
1,21199,KS,11,2082.83,0.35733745,
1,,TX,15,,,
0,17652,WY,9,9687.27,0.27117799,
1,,NE,0,,,
1,88487,SD,10,11315.47,0.31317331,
1,101840,NE,13,10297.27,0.21996829,
1,8185,UT,15,7032,0.38164086,0
1,2850,NM,12,1350,0.42374291,
1,57704,TX,13,8191.38,0.37332485,
1,22875,TX,13,3563,0.37332485,0
1,30881,NE,8,2943.85,0.30967108,
1,54485,CO,13,19933.41,0.35653616,
1,,SD; TX,15,,0.43884581,
0,15424,TX,12,2253.53,0.43884581,
1,540323,TX,12,111025.37,0.70295082,
0,401532,WY,12,188218.33,0.39457691,
1,,TX,0,,,
0,10815,CO,9,3760,0.41837217,40.9
1,2121,NM,14,641,0.83092957,28.6
1,121434,AZ,12,40478,0.48659006,
1,18947,KS,10,1671.83,0.33174724,
0,25043,SD,13,4561.57,0.27968065,
0,9574,ID,12,1728,0.55107955,0
1,23477,ND,11,11978.06,0.37763011,
0,11274,ID,12,2536.67,0.45315258,
0,293596,CO,12,116918.79,0.33329432,
1,47018,OR,10,14900,0.23371099,
1,5181,WY,12,3194,0.17221803,
0,54667,AZ,14,26452,1.1735352,
1,484771,TX,13,71635,0.4897609,
0,2578374,ID,13,651836,0.3162189,
1,152763,ID,11,35803.72,0.39982117,
0,29669,WY,11,9242,0.28848328,26.4
1,706782,AZ,13,590792,0.51703585,
1,3397,AZ,14,1185,0.37146462,
0,,AZ,0,,,
1,1683,WY,10,856,0.31403043,0
1,15858,CO,14,8109.21,0.18044266,
1,254907,TX,14,53891.54,0.5024713,
0,362839,TX,13,107419.43,0.61804431,
1,58318,CA,13,9390,97.42624722,1.8
0,15766,MT,14,7314.27,0.34193464,33
0,425633,ID,13,92528.96,0.43748046,
1,23065,TX,10,2939,0.32432118,86.2
0,655554,ID,12,94551,0.19680059,
1,3890,ID,14,522,0.33007639,15.3
0,287365,NM,15,83428.64,0.61731766,31.1
0,142267,CO,11,64946,0.57592793,10.7
0,383364,WY,15,207848.13,0.31702671,
1,6210,SD,6,1982,0.27615189,
0,6239,SD,12,1977,0.52707145,
0,13887,WY,13,8639,0.17542017,1.3
1,148807,NM,13,41671,0.71293842,
1,24768,WY,14,13931.97,0.26139455,
0,107078,WY,9,54755.67,0.27117799,
0,427278,MT,12,190034,0.32774131,
1,4998,MT,9,1729,0.28398552,14
0,,WY,0,,,
0,,UT,15,,,40.4
0,261038,UT,11,121100,0.35888664,
0,2004,MT,7,922,0.59349492,22.4
0,5876,MT,13,2948,0.31422141,12
1,94052,TX,12,11563.72,0.39323747,
1,,OK,0,,,
1,81678,OK,11,11303,0.28223281,15
0,2924,CO,13,1061,0.40197022,
1,16187,TX,13,11399.3,0.58371679,
1,78928,TX,11,11641.3,0.35240943,
1,34851,CO,14,18734,0.22095236,0.9
1,49448,TX,14,7924,0.6728214,6.3
1,40750,TX,11,5457.53,0.26178928,
1,,CO,15,142542,0.33966865,55.2
1,204724,ID,8,36270,0.26994688,
1,44260,WY,13,20835,0.37262132,9
1,31473,OK,9,4215,0.24994546,44.3
1,27403,OK,9,6462.97,0.25062782,
1,,SD,0,,,
1,23479,NM,12,7091,0.65212637,
1,51079,NM,11,12629.5,0.44449077,
1,12413,NM,13,3561,0.76738994,0
1,67713,UT,13,36932,0.33149076,0.6
1,8364,NM,14,2549,0.72828766,10
1,92678,UT,12,85112.89,0.54570668,
1,51443,UT,13,18975,0.58792622,
1,25361,OR,11,6207,0.30843644,0
0,61680,NM,15,19685.16,0.49614696,
1,,OR,15,,,
1,142685,CO,15,40192,0.37968305,36.2
1,216968,ID,9,36270,0.26994688,0
1,64081,WY,12,30677,0.21769876,
0,13423,OK,11,1689,0.25613517,19.1
0,,UT,15,,,
1,121169,NM,13,43621,0.63174908,
0,3693,NM,11,1237,0.45891157,13.7
0,4560,UT,15,4827,0.41791353,0.5
0,5476,NM,13,1599,0.49770806,19.8
0,4304,NM,11,1530,0.31372236,2.8
1,191753,WY,14,107860.91,0.26139455,
1,45200,UT,14,33870,0.47853413,0
0,,NE,0,,0.35710603,
1,1461,WY,12,642,0.27284924,7.3
0,5996,NM,13,1926,0.6901899,6.9
1,,UT,0,,,
1,80075,CA,15,9036,2.02942847,9.4
1,118157,OR,11,13739.19,0.16586016,
1,13000,WA,0,,,
1,659245,OR,10,146138,0.35152213,
1,138365,OR,11,18100.14,0.20296148,
1,56060,ID,14,7936,0.53001786,15.4
0,201550,OR,11,45348.72,0.30563101,
1,603063,OR,15,46845,0.62295904,
1,1206,MT,14,889.87,0.25111925,
1,277848,TX,14,84259,0.59696069,3.5
1,,OR,15,,,
1,423181,MT,12,151136.23,0.33443968,
1,59856,OR,14,12528,0.66790819,
1,19056,TX,13,2704,0.56081395,44.3
1,15146,OR,12,4577,0.41696897,0
1,41413,CA,14,7118,0.68819469,0
1,28097,CA,13,2507,0.42990885,1.8
1,6606,OR,10,1835,0.33035417,
1,10498,MT,7,3855,0.40210237,0
1,,ID,0,,,
1,,NM,0,,,
1,38521,CA,13,4003.37,0.95178396,
1,,CA,0,,,
1,63912,CA,11,15889.61,0.7033194,
1,50667,TX,13,9083.68,0.50922263,
1,,TX,0,,,
0,,NE,0,,,
0,162325,ID,11,32844,0.36153875,1.2
1,405260,ID,12,93574,0.44382506,0
0,378928,ID,11,77862,0.2036693,
0,378928,ID,11,77862,0.2036693,
1,247222,CA,14,50799,0.51325575,
0,3631,ID,10,644,0.29444932,0
1,,GA,0,,,
0,,AL,0,,,
0,,SD,0,,,
1,27859,TX,12,2848.57,0.61214253,
1,25474,MT,13,9968.16,0.2878011,9.5
1,,,0,,,
1,142758,TX,12,23881.52,0.59399179,
1,,VT,0,,,
1,,OR,0,,,
1,1519,WY,9,940,0.2550635,4.8
1,,UT,0,,,5.2
1,54181,NE,6,4984.45,0.27819,
1,35920,NE,10,11798.69,0.254504,
1,177216,KS,15,19549,0.40322979,22.5
1,7306,MT,11,3227,0.38795116,17.4
1,30266,MT,9,11843.21,0.39904964,
1,20894,CO,11,5988.61,0.34605391,
1,53138,AZ,13,20204,0.3976434,17.7
1,30440,MT,11,14572.55,0.4153995,
1,,,0,,,
1,254399,UT,13,163334,0.7007687,0
0,12377,NM,11,3748,0.30598613,3.4
0,342847,ID,12,83151,0.23487015,1.3
0,477841,UT,13,206758.33,0.38678239,
0,86935,TX,13,21886,0.39336351,12.7
1,491582,AZ,13,183965,0.56194078,0
0,359485,CO,13,81773,0.43465761,27.5
0,331630,NM,13,150740.85,0.33259369,
0,318391,ID,14,42716,0.33007639,15.2
0,486430,ID,12,70319,0.19680059,0.5
0,662617,CO,15,188912,0.35338387,5
0,236246,NM,14,34015,0.42702042,14.8
0,351168,ID,11,49040,0.20879858,42.4
1,403744,SD,11,109604,0.28231637,31.7
0,362940,SD,13,99289,0.31237915,9.4
0,2000786,TX,11,239455.79,0.21208925,
0,580795,TX,13,104160,0.52983543,60
0,433850,TX,15,65734.86,0.47728837,
0,536649,SD,10,93340,0.43238683,48.6
1,417083,WY,10,143133,0.29727443,0
0,616773,CO,13,104837,0.55298828,34.4
1,491515,TX,13,90648.29,0.62717849,
0,39710,IL,11,2222,0.18064703,328.9
0,346993,TX,14,96128,1.45483834,20.2
0,333709,TX,13,42661.66,0.38743542,
0,446191,TX,12,56879.88,0.53777804,
0,391922,TX,14,47666.19,0.58838518,
0,695434,TX,14,106071,0.55316062,16.2
0,528740,TX,14,82994,0.48914942,13.9
0,39199,TX,14,5477,0.26212213,82.1
0,674053,WY,15,215123.41,0.81468047,
0,1115,ID,7,320,0.30031295,18
0,624920,TX,14,175366,1.79833238,22.9
0,373764,TX,13,108940,0.55142101,9.3
0,35447,KS,13,78003,0.27507422,9.7
0,535339,MT,7,278567,0.384293,0
0,254870,TX,13,38024,0.43244297,9
0,398704,TX,14,70714,0.75853737,11.9
0,306075,TX,14,65685,0.67616618,0
0,250257,CA,12,50403,1.29291074,5
0,651767,TX,14,131241,0.48721932,35.9
0,422531,TX,12,66482.15,0.56879276,
0,429704,CA,12,39068,2.96225798,19.3
0,109037,TX,14,31897,0.98888011,31.2
0,769290,TX,15,129145,0.45884212,1.8
0,463927,MO,11,66275.29,0.19181836,
0,817148,OR,13,218401,0.38322238,0
0,407593,MT,13,123110,0.33460744,6.9
0,359294,NE,8,72179.6,0.28023173,
0,384111,OR,14,41118,0.62295904,5.8
0,199459,NM,12,60908,0.55184217,32.9
0,168475,TX,14,21537.95,0.47117259,
0,482384,NM,11,161247,0.37064893,1.2
0,156666,TX,14,24280,0.47891309,35.3
0,464774,TX,14,80115,0.51975195,20.7
0,372760,TX,14,113339.19,0.6091797,
0,1549776,NM,13,549133.35,0.20692635,
0,5637,MT,12,2001,0.25188041,12.2
0,388225,OR,10,28177.62,0.23532538,
0,220102,TX,14,60422,0.65962872,16.7
0,22722,WA,11,2228,0.46181636,44.2
0,2050009,AZ,15,654258.31,0.81468047,
0,30473,TX,15,5045,0.53111339,3.2
0,759807,TX,15,115122.24,0.47416076,
0,371866,NV,14,119567,0.60133211,0
1,1114026,TX,13,192178,0.59439101,54.5
0,21489,TX,13,3747,0.68372418,28.7
0,452864,NM,13,153224.69,0.87354505,
0,811419,TX,12,97630.64,0.4799352,
0,451317,ID,11,71764.14,0.36153875,
0,343055,TX,13,40165,0.64821844,20.8
0,277005,TX,14,43611,0.63871504,1
0,248062,WY,14,157222.51,0.37154456,
0,1001388,OR,14,53666,0.35446371,53.4
0,493608,CA,12,125788,1.06095646,33.7
0,402173,ID,11,63949.82,0.36153875,
0,626332,NV,11,148090,0.35171426,3
0,669450,NM,15,203006,1.2035039,2.4
0,1335401,AZ,15,523387,0.50766485,13.8
0,880243,OR,12,83150,0.26338388,4.9
0,244165,CA,13,27501,0.7081553,15.1
0,149286,CA,11,15769.61,0.69480586,
0,698699,NM,13,197465,0.9877387,0
0,461984,KS,10,41330.53,0.39174789,
0,25371,KS,11,2567,0.2693478,47.7
1,363319,KS,13,41409,0.54189258,31.3
1,369388,KS,9,32162,0.29328364,0
0,7548,CO,12,4746,0.17479307,1.8
0,384037,OR,11,28988,0.2357036,25.3
0,350554,CA,12,64096,4.57765854,5.1
1,620448,OR,12,89176,0.28467994,8
0,574249,KS,13,51689,0.24338855,7
1,326637,NM,13,94222.2,1.00303354,525.5
0,1005078,CA,14,89068,0.72117251,0
0,270801,CA,15,47881,0.49549043,0.2
0,814481,OR,11,48609.61,0.33738547,
0,148514,OR,13,18697,0.38852951,18.1
0,331954,CA,13,100777,1.53554866,105
0,2722523,AZ,15,1052980,0.32235318,0
0,434676,CA,12,75815.58,0.63392427,
0,400135,CA,11,45435,1.51159861,0.1
0,489950,UT,10,204145.68,0.44710002,
0,335816,ID,11,59967.16,0.30768302,
0,893559,NM,13,312184,0.63190804,0
0,208732,OR,12,11909,0.35325627,10.3
1,1882336,ID,13,477823.78,,
0,448529,NV,15,71685,0.49867215,0
0,382100,ID,9,71643.68,0.45934255,
0,214753,ID,12,36506,0.30961356,5.8
1,525009,AZ,14,170785,0.53196262,0.4
0,443800,OR,11,33500,0.24625794,26.9
0,701497,OR,12,48277,0.23314714,0
0,1060588,OR,14,62303,0.24331019,19.5
0,731143,OR,13,49228,0.20995975,14.9
1,12961,MT,15,4534,0.2354817,3.3
1,24233,WA,15,2890,0.1715193,66.7
1,164610,CA,13,33800.82,0.3618097,
1,144604,ID,10,37183.77,0.24093779,
1,3115,WY,13,1654,0.28747268,16.5
1,141675,NE,12,44278,0.27465718,8
1,74979,NM,15,25560.91,0.35776468,
1,27948,AZ,13,11127,0.50225096,5.6
1,127314,NM,11,40632,0.32512423,
1,207858,TX,11,46308,0.4927706,11.3
0,59997,OR,13,17782,0.24648111,13.8
1,90587,AZ,13,34832,0.410909,28.4
0,375000,CA,12,50000,1.38627404,22.7
1,50728,NM,14,13110,0.54936916,29.8
1,19554,NE,14,1755,0.29543397,19.2
1,276061,NE,13,48500,0.2147367,8.2
0,120358,NE,12,22602,0.23198192,5.9
0,12783,TX,13,1629,0.46183864,19.8
0,138468,TX,14,18542,0.47891309,32
0,87968,TX,13,13471,0.44490991,15.8
0,28093,TX,13,4215,0.5504839,39.9
0,454968,TX,12,65047,0.45550479,24.1
0,333349,TX,14,46722,0.42107278,2.8
1,141520,TX,14,18157,0.56445368,29
0,2662999,TX,14,459026,0.46090691,22.3
0,1010540,LA,15,110341,0.25986855,179.1
0,1629703,FL,11,180997,0.21764772,13.9
0,612933,AZ,13,221185,0.50225096,0
0,568187,TX,15,72600,0.47728837,3.3
0,659152,AR,12,66526,0.19098332,116.4
0,656556,WA,14,89835,0.26426317,52.8
0,686169,MO,12,82307,0.14000698,107.6
0,731043,SC,15,85070,0.20359567,91.7
0,1021577,MS,13,143766,0.20405415,52.8
0,597851,LA,13,57534,0.27302074,76.4
0,817429,SD,11,142809,0.33716786,32.4
0,587481,NM,14,152826,0.681596,1.4
0,1825683,TX,12,266344,0.30906527,15.4
0,995871,LA,11,99491,0.22651269,29.6
0,994943,OR,13,287565,0.42249683,0
1,734892,NV,14,207768,0.24399572,0
1,1025254,WY,15,396925,0.24315208,0
0,549460,GA,14,59038,0.20398065,133.6
0,741046,AR,10,65915,0.19584017,164.6
0,1084496,MS,15,140730,0.30226013,56
0,746733,TX,14,120564,0.4502627,0
1,566611,SD,13,159111,0.43016979,0.9
0,2306932,NC,11,320702,0.15199752,621.5
0,633178,OH,12,83276,0.12588142,359.9
0,640988,TX,13,91544,0.61896716,0
0,844197,NM,12,286402,0.51997903,0
0,913681,NM,12,258465,0.51337456,23.1
1,613495,AZ,14,207873,0.4258456,12.3
0,663111,WA,13,94694,0.16138707,87.3
0,721363,TX,13,106516,0.4897609,29.6
0,674653,TX,13,121024,0.62717849,64.6
0,761648,LA,12,77338,0.23094648,14.4
0,892135,UT,15,335265,0.44447126,0
0,777267,OR,10,94004,0.22700162,0
0,803266,TX,13,138052,0.52077976,24.9
0,803266,TX,13,138052,0.63519829,24.9
0,912860,TX,13,158501,0.56231055,33.9
0,549812,OK,12,75136,0.66645283,37.1
0,603254,TX,13,85570,0.30037746,72.9
0,624493,TX,14,101836,0.6324044,34.6
0,717453,TX,14,181781,2.08542296,20.2
0,988019,TX,13,177234,0.63206011,64.6
0,600640,IN,10,44254,0.17161499,200.3
1,543185,NV,14,145543,0.36977336,0
0,644488,NV,15,135762,0.59296764,0
0,976799,CA,11,142936,1.80489681,2.9
0,731651,CA,12,70732,1.38627404,13.6
0,748668,OR,15,72210,0.22366851,0.4
1,1950562,CA,14,154588,0.53842158,8.1
0,612792,CO,11,320463,0.21834472,3.7
0,740635,AL,14,90136,0.20442399,164.8
0,1816827,ID,11,366278,0.40191098,2.7
0,748202,ID,13,105500,0.2036693,0
0,564138,ID,11,124872,0.28235004,0
0,600262,CA,15,104760,0.4933153,0
0,666292,FL,15,59394,0.24231508,621.8
0,628830,LA,14,69407,0.26746687,110.6
0,890448,FL,14,83011,0.24490957,719.4
0,686704,ID,14,90816,0.24765364,13.2
0,1198843,LA,13,122752,0.22845607,24.1
0,1124555,NV,14,301318,0.42975473,0
0,670036,LA,11,73929,0.26672382,64.2
0,1316972,LA,14,131952,0.21179884,130.9
0,728419,NV,15,363146,0.44589515,0
1,1058613,NV,13,298992,0.49735381,0
0,664971,OR,14,205336,0.42249683,0
0,977926,WA,13,125937,0.21859843,70.6
0,769992,WA,14,85250,0.15384388,88.7
0,785337,WA,14,112174,0.24541193,76
0,880038,OR,11,102501,0.27599067,1.8
0,614125,OR,15,44604,0.17504526,115.1
0,808136,OR,15,53734,0.30818755,0
0,1124860,OR,15,74031,0.2504862,35.8
0,796756,OR,14,43489,0.35446371,68.2
0,887455,SC,12,120225,0.16457414,380.9
0,816212,OR,14,53115,0.34004231,0
0,946179,OR,14,59744,0.28963194,16.2
1,595443,CA,12,107797,1.06339253,0
0,631987,OR,13,189919,0.30563101,0
0,697761,OR,13,87246,0.34178391,0.4
0,736951,OR,15,199138,0.36902619,0
0,687753,SC,14,80409,0.15969309,311.1
0,834984,NV,14,252367,0.32319697,0
0,567005,OR,13,145186,0.44821419,0
0,1214779,OR,12,288489,0.35224714,0
0,576384,NV,13,151172,0.37778256,0
1,1578505,NV,14,371816,0.413841,14.1
0,526683,NV,15,191884,0.63467581,0
1,1511382,ND,14,363896,0.36109321,17.3
0,0,WA,13,0,0.32750817,194.6
0,703859,CA,14,145173,0.33383416,0
0,556100,OR,13,156075,0.34881991,0
0,1128988,NV,15,450414,0.88261649,0
0,724675,OR,14,90215,0.26039752,10.1
0,1050201,CA,12,179440,3.996461,0
0,355572,TX,14,45385,0.38743542,17.1
0,61121,TX,14,8755,0.39543649,28.3
0,3301,MT,9,1360,0.24920496,0
0,2344145,OR,12,278342,0.24625889,0
0,777709,NE,10,140715,0.28339782,0.3
0,84015,UT,9,20420,0.36942971,0
0,153328,NE,7,30737,0.29006494,0
0,10465,NE,7,2354,0.27429472,7.4
0,23769,NE,14,4172,0.2147367,18.8
0,,,15,,,
0,50750,WY,11,25277,0.50734644,2.5
0,,,15,,,
1,,,15,,,
1,116285,MO,11,11507,0.24372966,130
1,5638,WY,9,2658,0.27117799,0
0,276140,NV,15,90434,0.48739787,0
1,225058,UT,12,140089,0.24155285,0
1,110472,NV,8,34815,0.45116032,0
1,91133,OR,12,23503,0.34893287,0
0,88750,NV,12,28574,0.37533176,1.7
0,243911,OR,14,50307,0.27463838,12.8
0,121035,ID,13,23186,0.28011515,0
1,2036,OR,10,,0.3147093,
1,32579,ID,12,,0.30961356,
1,3950,WY,10,2096,0.28652801,1.3
1,187222,ID,10,47551,0.27863483,0
1,198305,AZ,15,103508,1.02365683,19.4
0,26369,TX,13,3190,0.57860649,15.2
0,159672,AZ,14,37197,0.40594618,2.2
0,129203,TX,13,18155,0.42107278,12.7
1,198435,OK,11,28917,0.19993607,40.4
1,21728,UT,13,16217,0.26669043,0
0,1098,UT,9,815,0.40895436,1.3
0,3442980,TX,15,551341,,0
0,,,15,,,
1,28778,KS,13,3313,0.55075863,0
0,65007,UT,14,47927,0.39396278,0
0,21083,UT,11,15168,0.44296284,0
0,121886,UT,13,75296,0.61522286,0
0,56684,UT,14,33269,0.3795395,7.2
0,15141,MS,8,2290,0.21574878,133.4
0,32945,UT,12,17474,0.35035058,0
1,95795,KS,13,10866,0.92732186,39
0,3869,UT,12,2009,0.34680374,0
1,130400,CA,13,12410,0.30860559,2.3
0,,,15,,,
0,,,15,,,
1,105280,KS,9,9728,0.39081519,4.9
0,,,15,,,
1,128211,WY,13,41508,0.28306224,0
0,56127,WY,10,26858,0.23485877,0
1,30667,WY,14,144576,0.42461035,0
0,67996,WY,14,26473,0.38674893,0
1,32200,WY,13,12477,0.3455823,0
1,29832,WY,12,14173,0.17310742,0
0,141006,WY,15,100234,0.28876303,0
0,115304,WY,10,47209,0.54535983,0
1,164981,NE,9,33080,0.2787246,0
0,36870,WY,14,16223,0.30303311,0
0,101963,MT,11,50064,0.14392096,3.7
0,126362,MT,15,40041,0.45138728,0
0,10847,MT,7,4381,0.42838945,20.7
1,418043,MT,13,213284,0.29434842,0
0,,,15,18679,,
0,34310,NE,11,11124,0.28589353,0
0,,,15,19497,,
0,23155,WY,8,14114,0.48534423,24.4
0,7117,NE,11,2342,0.28746751,0
0,,,15,801,,
1,1475,WY,11,945,0.19920651,4.9
0,86455,TX,14,11936,0.50826804,37.7
1,370257,NM,13,106645,0.5714232,16.8
0,,,15,,,
1,,,15,,,
0,38062,MT,14,9156,0.34193464,30.1
0,,,15,,,
1,114722,NM,13,27769,0.50831298,15.1
1,22882,AZ,12,13842,0.5967225,0
1,29931,OR,11,3223,0.24090632,5.4
1,46128,SD,8,3878,0.33670967,64.3
0,,,15,,,
0,99948,IL,11,7959,0.19269551,408.4
0,52626,UT,14,18818,0.37131277,0
1,12562,MT,10,5842,0.44108831,13.8
0,324584,TX,12,38564,0.57127464,23.1
0,122026,TX,13,15629,0.43366894,5.5
0,9806,NE,11,1738,0.22599794,22.9
0,167000,NE,12,29112,0.32705005,2.2
0,711,SD,5,,,
0,37569,NE,7,8454,0.27429472,1.5
0,26563,NE,13,4626,0.21046203,21.9
1,164968,NE,12,30593,0.24512234,6
1,11586,WY,14,5098,0.39644427,0
0,35738,NE,13,6482,0.24512234,10.4
0,47559,NE,13,8283,0.24512234,11.9
0,29063,NE,12,5366,0.21046203,13.7
0,19384,NE,13,3376,0.2043879,16.4
0,14138,NE,14,2516,0.21557683,31.3
1,51144,NE,12,4383,0.37624119,28.3
0,95736,NE,14,17040,0.21557683,28.9
0,21745,NE,12,4001,0.22515161,25.9
0,7403,NE,8,1653,0.28296462,8.5
0,21107,NE,6,4766,0.23890646,9.5
0,50262,NE,9,11078,0.31348394,4.7
0,11373,NE,8,2540,0.28296462,1
0,211216,NE,11,42956,0.28677268,4.9
0,99129,NE,8,19232,0.27429472,5.4
0,50590,NE,8,9815,0.23516578,3.1
0,197770,NE,6,41517,0.32340575,0
0,12892,SD,10,2215,0.37060569,54.7
0,185889,NE,9,17540,0.34242989,12.9
0,63183,SD,11,21510,0.33017336,14.4
0,51941,NE,10,4560,0.30165354,0.9
0,38562,NE,10,3708,0.32178338,4.2
0,25119,NE,9,2510,0.32178338,20.4
0,24289,NE,9,2506,0.32178338,19.2
0,78625,NE,9,17656,0.31632792,19.1
0,69722,NE,9,15657,0.32178338,18.8
0,32415,NE,8,6753,0.32178338,19.4
0,54544,NE,9,11655,0.32247247,17.4
0,26353,NE,8,5528,0.32689299,4.5
0,29818,WY,11,18968,0.34386159,2
0,22343,WY,11,14213,0.34386159,0
1,80485,WY,14,57197,0.17745722,13.3
1,34900,WY,14,21633,0.28886045,4.4
0,22665,WY,14,14049,0.28528735,1.4
0,13675,WY,11,8561,0.254504,7.2
0,29392,KS,11,3135,0.31384424,5
0,32069,KS,12,3428,0.32818363,16.4
0,20768,KS,11,2237,0.31384424,15.5
0,22360,KS,11,2386,0.32818363,26
0,33852,KS,11,3613,0.32818363,20.8
0,37410,KS,12,3707,0.37485399,19.5
1,20043,SD,11,6620,0.37810992,12
0,17468,KS,12,1734,0.37485399,21.9
1,59528,SD,11,18942,0.35183312,16.9
0,46238,WY,11,29414,0.28886045,0
0,5959,WY,11,3790,0.34386159,4.5
0,,,15,22518,,
0,27462,NE,13,8024,0.2889044,2.2
0,21425,NE,12,6698,0.30354127,0
0,32403,NE,11,10126,0.30354127,0
0,42409,NE,11,13335,0.30263482,1
0,7468,NE,11,2348,0.30263482,0
0,27933,NE,11,8921,0.30263482,0
1,109710,NE,11,14234,0.30803992,32.6
1,99783,NE,9,23387,0.25795231,10
0,355043,IA,11,22965,0.2060238,269.8
0,49259,MT,8,15643,0.34655396,1
1,423192,WY,14,125159,0.23235164,0
0,51674,NE,11,14914,0.77038913,0
0,23310,NE,12,7260,0.49100968,13
0,88379,NE,13,26909,0.57795914,3.6
1,28741,NE,11,8816,0.57795914,7.1
0,214179,WY,7,123718,0.31109361,0
0,74347,NM,12,13835,,33.7
0,95097,SD,6,29811,0.24706638,32.7
0,112041,CO,10,46522,0.35500965,0
0,18484,NE,8,3508,0.31556893,8
0,18091,CO,10,10974,0.24585581,24.6
1,,,15,,,
1,,,15,,,
0,,,15,,,
1,6956,WY,14,3311,0.34289815,0
0,174224,NV,15,64062,0.35685488,0
1,15469,SD,15,4777,0.28231637,43.8
0,656608,NE,9,131164,0.26030287,8.2
1,88338,NE,12,13972,0.29608303,4.4
1,16433,AZ,13,5768,0.40980752,9
1,58853,NE,10,6002,0.35981519,4.2
0,184967,AZ,13,71196,0.42700508,6.3
0,345182,AZ,13,124070,0.34791481,7.2
0,316419,AZ,14,105912,0.45271508,8.2
0,497331,AZ,13,156134,0.71687132,13.5
0,1030,CO,10,321,0.32218604,45.4
0,38717,TX,13,11158,0.55511474,23
0,51794,TX,13,14927,0.49150585,10.5
0,145509,TX,14,38873,0.73969032,0
0,367343,TX,14,104916,0.92344793,17.7
1,480847,TX,14,126923,1.45483834,8.2
0,286328,TX,14,82874,0.62415772,12
0,412280,TX,14,109581,0.74867825,4
0,98860,TX,13,28718,0.50564282,38
0,394315,TX,14,114805,0.65652077,38.1
0,245259,TX,14,71340,1.45483834,21.1
0,19750,OR,10,1783,0.32998652,5.8
0,100909,TX,13,31980,0.55034251,12
0,514227,TX,15,102139,0.71929346,12.4
0,97633,TX,13,17254,0.60960369,17.8
0,31374,TX,14,9133,0.68397976,0
1,319384,TX,14,95588,0.79067625,31.8
